In,Out,TimeStamp,EV Pen,EV In,EV Out
168.0,173.0,2024-06-12 22:00:00,0.001981429007742128,0.0,0.0
168.0,173.0,2024-06-12 23:00:00,0.001596794544531316,0.0,0.0
25.0,21.0,2024-06-13 00:00:00,0.0031212771453754343,0.0,0.0
21.0,18.0,2024-06-13 01:00:00,0.0023586495668126975,0.0,0.0
21.0,18.0,2024-06-13 02:00:00,0.0031908950426707324,0.0,0.0
15.0,16.0,2024-06-13 03:00:00,0.0036952836142107566,0.0,0.0
29.0,39.0,2024-06-13 04:00:00,0.003031001122974081,0.0,0.0
109.0,119.0,2024-06-13 05:00:00,0.002515463358573345,0.0,0.0
167.0,178.0,2024-06-13 06:00:00,0.0019624525075380883,0.0,0.0
237.0,277.0,2024-06-13 07:00:00,0.001972358372194522,0.0,1.0
296.0,369.0,2024-06-13 08:00:00,0.002232377998878061,1.0,1.0
409.0,575.0,2024-06-13 09:00:00,0.0022106492584091954,1.0,1.0
489.0,644.0,2024-06-13 10:00:00,0.0035040476580857926,2.0,2.0
534.0,599.0,2024-06-13 11:00:00,0.003236758109619867,2.0,2.0
534.0,599.0,2024-06-13 12:00:00,0.002866837689161793,2.0,2.0
611.0,601.0,2024-06-13 13:00:00,0.0017507912585878437,1.0,1.0
686.0,630.0,2024-06-13 14:00:00,0.0032188595072745506,2.0,2.0
621.0,604.0,2024-06-13 15:00:00,0.0030854880909985554,2.0,2.0
668.0,597.0,2024-06-13 16:00:00,0.002505588546561775,2.0,1.0
578.0,517.0,2024-06-13 17:00:00,0.0018557553131494302,1.0,1.0
515.0,437.0,2024-06-13 18:00:00,0.0020310016013244817,1.0,1.0
477.0,432.0,2024-06-13 19:00:00,0.0024253311975078987,1.0,1.0
252.0,260.0,2024-06-13 20:00:00,0.0030689342635835956,1.0,1.0
252.0,260.0,2024-06-13 21:00:00,0.0022880107712625877,1.0,1.0
183.0,207.0,2024-06-13 22:00:00,0.002739969704756435,1.0,1.0
183.0,207.0,2024-06-13 23:00:00,0.002314595399148632,0.0,0.0
36.0,28.0,2024-06-14 00:00:00,0.0015403421953601591,0.0,0.0
36.0,28.0,2024-06-14 01:00:00,0.0032809391537527185,0.0,0.0
29.0,21.0,2024-06-14 02:00:00,0.0023263001233892523,0.0,0.0
22.0,24.0,2024-06-14 03:00:00,0.0016983876761569906,0.0,0.0
20.0,23.0,2024-06-14 04:00:00,0.002937740497020427,0.0,0.0
110.0,137.0,2024-06-14 05:00:00,0.0027690369945991044,0.0,0.0
160.0,193.0,2024-06-14 06:00:00,0.0022142258664059624,0.0,0.0
221.0,276.0,2024-06-14 07:00:00,0.003073027139161255,1.0,1.0
221.0,276.0,2024-06-14 08:00:00,0.002309586607271872,1.0,1.0
461.0,504.0,2024-06-14 09:00:00,0.002766383483781377,1.0,1.0
525.0,570.0,2024-06-14 10:00:00,0.0021925605756308595,1.0,1.0
618.0,612.0,2024-06-14 11:00:00,0.0030368287935949975,2.0,2.0
677.0,643.0,2024-06-14 12:00:00,0.0014884249645934356,1.0,1.0
676.0,632.0,2024-06-14 13:00:00,0.002918666098978287,2.0,2.0
644.0,619.0,2024-06-14 14:00:00,0.002862199429177254,2.0,2.0
686.0,651.0,2024-06-14 15:00:00,0.004156000858741451,3.0,3.0
686.0,651.0,2024-06-14 16:00:00,0.003145857483567718,2.0,2.0
729.0,634.0,2024-06-14 17:00:00,0.0038281720341243435,3.0,2.0
642.0,517.0,2024-06-14 18:00:00,0.002242209127537119,1.0,1.0
537.0,408.0,2024-06-14 19:00:00,0.0015897057105027953,1.0,1.0
324.0,273.0,2024-06-14 20:00:00,0.002764504383072877,1.0,1.0
324.0,273.0,2024-06-14 21:00:00,0.00333473904121681,1.0,1.0
238.0,223.0,2024-06-14 22:00:00,0.0035584157357288534,1.0,1.0
214.0,217.0,2024-06-14 23:00:00,0.0016856196146291754,0.0,0.0
38.0,24.0,2024-06-15 00:00:00,0.002840854076540468,0.0,0.0
38.0,24.0,2024-06-15 01:00:00,0.00303642042189046,0.0,0.0
27.0,19.0,2024-06-15 02:00:00,0.002548361487562294,0.0,0.0
22.0,21.0,2024-06-15 03:00:00,0.003116062174851061,0.0,0.0
22.0,24.0,2024-06-15 04:00:00,0.0026301572102890008,0.0,0.0
82.0,154.0,2024-06-15 05:00:00,0.0023587774940239913,0.0,0.0
82.0,154.0,2024-06-15 06:00:00,0.0036860808761337593,0.0,1.0
150.0,283.0,2024-06-15 07:00:00,0.002166531241014643,0.0,1.0
251.0,409.0,2024-06-15 08:00:00,0.002897346246871829,1.0,1.0
293.0,495.0,2024-06-15 09:00:00,0.001486871587467096,0.0,1.0
506.0,631.0,2024-06-15 10:00:00,0.0034039548744877186,2.0,2.0
763.0,671.0,2024-06-15 11:00:00,0.002155331995657501,2.0,1.0
856.0,654.0,2024-06-15 12:00:00,0.002645485135746701,2.0,2.0
936.0,667.0,2024-06-15 13:00:00,0.00151524502191532,1.0,1.0
948.0,679.0,2024-06-15 14:00:00,0.0024676965645094766,2.0,2.0
978.0,710.0,2024-06-15 15:00:00,0.003537974080299213,3.0,3.0
922.0,727.0,2024-06-15 16:00:00,0.002153974194479594,2.0,2.0
922.0,727.0,2024-06-15 17:00:00,0.0026970594684813513,2.0,2.0
770.0,685.0,2024-06-15 18:00:00,0.0029053505415342702,2.0,2.0
497.0,532.0,2024-06-15 19:00:00,0.003077001195204017,2.0,2.0
371.0,514.0,2024-06-15 20:00:00,0.0032153274939666445,1.0,2.0
252.0,409.0,2024-06-15 21:00:00,0.0026837718085148798,1.0,1.0
174.0,295.0,2024-06-15 22:00:00,0.003639173783642706,1.0,1.0
174.0,295.0,2024-06-15 23:00:00,0.002445714745637383,0.0,1.0
54.0,59.0,2024-06-16 00:00:00,0.0023582058124217513,0.0,0.0
33.0,31.0,2024-06-16 01:00:00,0.0028906588073846547,0.0,0.0
33.0,31.0,2024-06-16 02:00:00,0.002790954944140239,0.0,0.0
36.0,37.0,2024-06-16 03:00:00,0.0031649564854575067,0.0,0.0
33.0,37.0,2024-06-16 04:00:00,0.0018804294496387393,0.0,0.0
32.0,37.0,2024-06-16 05:00:00,0.0024369726202087766,0.0,0.0
107.0,188.0,2024-06-16 06:00:00,0.002792780491640652,0.0,1.0
247.0,433.0,2024-06-16 07:00:00,0.0026396449620816106,1.0,1.0
247.0,433.0,2024-06-16 08:00:00,0.002404287789692778,1.0,1.0
408.0,679.0,2024-06-16 09:00:00,0.003199100642465104,1.0,2.0
518.0,752.0,2024-06-16 10:00:00,0.0023546811536437327,1.0,2.0
648.0,804.0,2024-06-16 11:00:00,0.0029503541105756724,2.0,2.0
648.0,804.0,2024-06-16 12:00:00,0.0022137879510243236,1.0,2.0
817.0,827.0,2024-06-16 13:00:00,0.0025886044852228315,2.0,2.0
918.0,825.0,2024-06-16 14:00:00,0.0015460972455492823,1.0,1.0
886.0,842.0,2024-06-16 15:00:00,0.0014329077999833163,1.0,1.0
717.0,705.0,2024-06-16 16:00:00,0.002742733945000874,2.0,2.0
590.0,580.0,2024-06-16 17:00:00,0.0026372897621581653,2.0,2.0
590.0,580.0,2024-06-16 18:00:00,0.002754925659679756,2.0,2.0
441.0,491.0,2024-06-16 19:00:00,0.002338761043854714,1.0,1.0
343.0,416.0,2024-06-16 20:00:00,0.0022723941500621667,1.0,1.0
343.0,416.0,2024-06-16 21:00:00,0.002182808225675028,1.0,1.0
263.0,328.0,2024-06-16 22:00:00,0.0026795882490284377,1.0,1.0
175.0,219.0,2024-06-16 23:00:00,0.002429994766732887,0.0,1.0
30.0,23.0,2024-06-17 00:00:00,0.002069520319769771,0.0,0.0
26.0,23.0,2024-06-17 01:00:00,0.001455220044033,0.0,0.0
25.0,31.0,2024-06-17 02:00:00,0.002493208195708489,0.0,0.0
22.0,30.0,2024-06-17 03:00:00,0.004642440558727897,0.0,0.0
21.0,34.0,2024-06-17 04:00:00,0.0023765180456082812,0.0,0.0
21.0,34.0,2024-06-17 05:00:00,0.0025053210107915825,0.0,0.0
132.0,168.0,2024-06-17 06:00:00,0.003938164660391422,1.0,1.0
276.0,360.0,2024-06-17 07:00:00,0.0019598627628986637,1.0,1.0
345.0,467.0,2024-06-17 08:00:00,0.003205179029616341,1.0,1.0
395.0,514.0,2024-06-17 09:00:00,0.003606704188908583,1.0,2.0
480.0,554.0,2024-06-17 10:00:00,0.0027967272974128965,1.0,2.0
514.0,566.0,2024-06-17 11:00:00,0.0022361044418337532,1.0,1.0
556.0,546.0,2024-06-17 12:00:00,0.0026777217642027533,1.0,1.0
538.0,523.0,2024-06-17 13:00:00,0.001635782954467367,1.0,1.0
580.0,555.0,2024-06-17 14:00:00,0.002595704180837067,2.0,1.0
596.0,551.0,2024-06-17 15:00:00,0.002596533044478947,2.0,1.0
589.0,521.0,2024-06-17 16:00:00,0.0034661358813743767,2.0,2.0
563.0,471.0,2024-06-17 17:00:00,0.00314246194240869,2.0,1.0
577.0,460.0,2024-06-17 18:00:00,0.0027911886919421876,2.0,1.0
404.0,341.0,2024-06-17 19:00:00,0.002218980314745706,1.0,1.0
306.0,280.0,2024-06-17 20:00:00,0.004650245342245154,1.0,1.0
306.0,280.0,2024-06-17 21:00:00,0.0028474587056266064,1.0,1.0
228.0,239.0,2024-06-17 22:00:00,0.0015384792880699884,0.0,0.0
141.0,164.0,2024-06-17 23:00:00,0.0015856336793237738,0.0,0.0
19.0,22.0,2024-06-18 00:00:00,0.0022525334277829798,0.0,0.0
19.0,22.0,2024-06-18 01:00:00,0.0025055105635479985,0.0,0.0
20.0,26.0,2024-06-18 02:00:00,0.0026461788388656413,0.0,0.0
33.0,51.0,2024-06-18 03:00:00,0.0013190804444559046,0.0,0.0
37.0,61.0,2024-06-18 04:00:00,0.0037474751990306033,0.0,0.0
91.0,103.0,2024-06-18 05:00:00,0.0026824982041501336,0.0,0.0
194.0,200.0,2024-06-18 06:00:00,0.002225632367289263,0.0,0.0
251.0,271.0,2024-06-18 07:00:00,0.0040837060128298165,1.0,1.0
324.0,360.0,2024-06-18 08:00:00,0.003468645066848776,1.0,1.0
391.0,437.0,2024-06-18 09:00:00,0.0032680865248296484,1.0,1.0
481.0,583.0,2024-06-18 10:00:00,0.002058958139807013,1.0,1.0
520.0,617.0,2024-06-18 11:00:00,0.0027272576316288975,1.0,2.0
538.0,580.0,2024-06-18 12:00:00,0.002926684273683808,2.0,2.0
593.0,585.0,2024-06-18 13:00:00,0.002725984060248449,2.0,2.0
647.0,618.0,2024-06-18 14:00:00,0.0024050006346281625,2.0,1.0
647.0,618.0,2024-06-18 15:00:00,0.0033905312025829743,2.0,2.0
669.0,636.0,2024-06-18 16:00:00,0.0034542176565714264,2.0,2.0
588.0,508.0,2024-06-18 17:00:00,0.0027248529365436185,2.0,1.0
588.0,508.0,2024-06-18 18:00:00,0.001940314754902098,1.0,1.0
517.0,439.0,2024-06-18 19:00:00,0.002496957344986363,1.0,1.0
333.0,328.0,2024-06-18 20:00:00,0.0024749782790451967,1.0,1.0
235.0,243.0,2024-06-18 21:00:00,0.0028152777024032212,1.0,1.0
235.0,243.0,2024-06-18 22:00:00,0.002646369848086108,1.0,1.0
178.0,218.0,2024-06-18 23:00:00,0.0024858604198324083,0.0,1.0
28.0,25.0,2024-06-19 00:00:00,0.004155990727744316,0.0,0.0
28.0,25.0,2024-06-19 01:00:00,0.001557741005151941,0.0,0.0
21.0,21.0,2024-06-19 02:00:00,0.002053437762545648,0.0,0.0
17.0,18.0,2024-06-19 03:00:00,0.0032575049676773823,0.0,0.0
79.0,71.0,2024-06-19 04:00:00,0.0032301080182930994,0.0,0.0
97.0,91.0,2024-06-19 05:00:00,0.0022299013868920968,0.0,0.0
235.0,246.0,2024-06-19 06:00:00,0.0035504395729894674,1.0,1.0
311.0,358.0,2024-06-19 07:00:00,0.0024915642107277173,1.0,1.0
372.0,464.0,2024-06-19 08:00:00,0.002142433555704375,1.0,1.0
421.0,550.0,2024-06-19 09:00:00,0.0020278750308021505,1.0,1.0
479.0,636.0,2024-06-19 10:00:00,0.0015986279586022636,1.0,1.0
543.0,627.0,2024-06-19 11:00:00,0.0021973812474582553,1.0,1.0
574.0,636.0,2024-06-19 12:00:00,0.0018664988357803124,1.0,1.0
611.0,612.0,2024-06-19 13:00:00,0.0028183871286827588,2.0,2.0
681.0,615.0,2024-06-19 14:00:00,0.002337074654300053,2.0,1.0
653.0,606.0,2024-06-19 15:00:00,0.0015880427963220665,1.0,1.0
624.0,540.0,2024-06-19 16:00:00,0.0027257444178419086,2.0,1.0
624.0,540.0,2024-06-19 17:00:00,0.003763238606571092,2.0,2.0
595.0,513.0,2024-06-19 18:00:00,0.0027399970254921623,2.0,1.0
467.0,386.0,2024-06-19 19:00:00,0.0028022312861085887,1.0,1.0
388.0,356.0,2024-06-19 20:00:00,0.0029490298654823812,1.0,1.0
262.0,262.0,2024-06-19 21:00:00,0.0018438723433289986,0.0,0.0
196.0,202.0,2024-06-19 22:00:00,0.0029993257481891896,1.0,1.0
122.0,147.0,2024-06-19 23:00:00,0.002364636947818415,0.0,0.0
24.0,24.0,2024-06-20 00:00:00,0.0020224436332527103,0.0,0.0
19.0,21.0,2024-06-20 01:00:00,0.002329675541554346,0.0,0.0
18.0,20.0,2024-06-20 02:00:00,0.0032398484661657987,0.0,0.0
18.0,20.0,2024-06-20 03:00:00,0.0023478471545203563,0.0,0.0
34.0,41.0,2024-06-20 04:00:00,0.0020707750145497494,0.0,0.0
116.0,129.0,2024-06-20 05:00:00,0.002372040360319928,0.0,0.0
189.0,229.0,2024-06-20 06:00:00,0.003374980719649598,1.0,1.0
300.0,340.0,2024-06-20 07:00:00,0.003446676983867843,1.0,1.0
372.0,492.0,2024-06-20 08:00:00,0.002439843732412763,1.0,1.0
454.0,579.0,2024-06-20 09:00:00,0.0025445373052957417,1.0,1.0
534.0,625.0,2024-06-20 10:00:00,0.0028136271938168735,2.0,2.0
575.0,637.0,2024-06-20 11:00:00,0.001280595615301297,1.0,1.0
616.0,674.0,2024-06-20 12:00:00,0.003893873919875101,2.0,3.0
649.0,621.0,2024-06-20 13:00:00,0.005197951409049258,3.0,3.0
659.0,622.0,2024-06-20 14:00:00,0.002183461159752686,1.0,1.0
661.0,581.0,2024-06-20 15:00:00,0.0028222961241564292,2.0,2.0
661.0,581.0,2024-06-20 16:00:00,0.003448075873872405,2.0,2.0
679.0,558.0,2024-06-20 17:00:00,0.002103515117077978,1.0,1.0
674.0,525.0,2024-06-20 18:00:00,0.001992147797968806,1.0,1.0
587.0,460.0,2024-06-20 19:00:00,0.0028892159554058834,2.0,1.0
489.0,419.0,2024-06-20 20:00:00,0.0027980317141811837,1.0,1.0
378.0,337.0,2024-06-20 21:00:00,0.0016079269251796423,1.0,1.0
189.0,233.0,2024-06-20 22:00:00,0.002324112094394207,0.0,1.0
171.0,199.0,2024-06-20 23:00:00,0.0030898746807770374,1.0,1.0
38.0,32.0,2024-06-21 00:00:00,0.004164150648159125,0.0,0.0
38.0,32.0,2024-06-21 01:00:00,0.0025174939954599445,0.0,0.0
31.0,26.0,2024-06-21 02:00:00,0.004265465060372299,0.0,0.0
45.0,52.0,2024-06-21 03:00:00,0.0013387501721026668,0.0,0.0
96.0,114.0,2024-06-21 04:00:00,0.0014508188319652207,0.0,0.0
98.0,120.0,2024-06-21 05:00:00,0.0023851038857187552,0.0,0.0
170.0,217.0,2024-06-21 06:00:00,0.003420188461982935,1.0,1.0
244.0,343.0,2024-06-21 07:00:00,0.002410144223546784,1.0,1.0
366.0,467.0,2024-06-21 08:00:00,0.0025725945642592154,1.0,1.0
366.0,467.0,2024-06-21 09:00:00,0.002646343219555872,1.0,1.0
553.0,616.0,2024-06-21 10:00:00,0.002401764693316599,1.0,1.0
707.0,677.0,2024-06-21 11:00:00,0.003704608070706199,3.0,3.0
707.0,677.0,2024-06-21 12:00:00,0.0025301436858071575,2.0,2.0
726.0,650.0,2024-06-21 13:00:00,0.0025196963544796974,2.0,2.0
806.0,659.0,2024-06-21 14:00:00,0.001782623675965239,1.0,1.0
876.0,665.0,2024-06-21 15:00:00,0.0025290516396119043,2.0,2.0
929.0,664.0,2024-06-21 16:00:00,0.0026655290432043544,2.0,2.0
919.0,634.0,2024-06-21 17:00:00,0.002767865135096884,3.0,2.0
855.0,574.0,2024-06-21 18:00:00,0.0017018849608676063,1.0,1.0
760.0,511.0,2024-06-21 19:00:00,0.002006320047651182,2.0,1.0
467.0,350.0,2024-06-21 20:00:00,0.0025343665875448076,1.0,1.0
338.0,296.0,2024-06-21 21:00:00,0.0020069205647342135,1.0,1.0
338.0,296.0,2024-06-21 22:00:00,0.0024576871843639977,1.0,1.0
261.0,247.0,2024-06-21 23:00:00,0.0023936382624433613,1.0,1.0
36.0,44.0,2024-06-22 00:00:00,0.0024622231974172548,0.0,0.0
28.0,30.0,2024-06-22 01:00:00,0.0019765080134321153,0.0,0.0
27.0,32.0,2024-06-22 02:00:00,0.002270408988258429,0.0,0.0
18.0,24.0,2024-06-22 03:00:00,0.0027698092530504237,0.0,0.0
27.0,38.0,2024-06-22 04:00:00,0.003336336676353711,0.0,0.0
51.0,78.0,2024-06-22 05:00:00,0.0027872252559957367,0.0,0.0
178.0,298.0,2024-06-22 06:00:00,0.002335942333585154,0.0,1.0
250.0,440.0,2024-06-22 07:00:00,0.001945953792788166,0.0,1.0
250.0,440.0,2024-06-22 08:00:00,0.0018620256322951772,0.0,1.0
415.0,570.0,2024-06-22 09:00:00,0.0017285940102328436,1.0,1.0
655.0,703.0,2024-06-22 10:00:00,0.0018376411819646529,1.0,1.0
952.0,746.0,2024-06-22 11:00:00,0.0027298106527649936,3.0,2.0
1082.0,782.0,2024-06-22 12:00:00,0.0034711295009822044,4.0,3.0
1077.0,786.0,2024-06-22 13:00:00,0.003963034832403793,4.0,3.0
1152.0,809.0,2024-06-22 14:00:00,0.003540756204745827,4.0,3.0
1104.0,851.0,2024-06-22 15:00:00,0.0019599586860611505,2.0,2.0
1080.0,856.0,2024-06-22 16:00:00,0.001825334201868444,2.0,2.0
1025.0,867.0,2024-06-22 17:00:00,0.002701103689711852,3.0,2.0
876.0,785.0,2024-06-22 18:00:00,0.001747138414659672,2.0,1.0
700.0,682.0,2024-06-22 19:00:00,0.004415976129300081,3.0,3.0
534.0,591.0,2024-06-22 20:00:00,0.00401177713002467,2.0,2.0
379.0,475.0,2024-06-22 21:00:00,0.002628492512888189,1.0,1.0
209.0,305.0,2024-06-22 22:00:00,0.002139849551617693,0.0,1.0
190.0,290.0,2024-06-22 23:00:00,0.0031817476364711453,1.0,1.0
47.0,54.0,2024-06-23 00:00:00,0.0029627869240281815,0.0,0.0
39.0,45.0,2024-06-23 01:00:00,0.0021555847766668956,0.0,0.0
31.0,37.0,2024-06-23 02:00:00,0.002943916622012419,0.0,0.0
36.0,50.0,2024-06-23 03:00:00,0.002446638186091199,0.0,0.0
35.0,51.0,2024-06-23 04:00:00,0.002177414331416473,0.0,0.0
98.0,134.0,2024-06-23 05:00:00,0.002212984827652694,0.0,0.0
98.0,134.0,2024-06-23 06:00:00,0.001248819596934292,0.0,0.0
240.0,362.0,2024-06-23 07:00:00,0.0021168234955769665,1.0,1.0
350.0,544.0,2024-06-23 08:00:00,0.002808354929054446,1.0,2.0
424.0,668.0,2024-06-23 09:00:00,0.0025739177528637503,1.0,2.0
566.0,758.0,2024-06-23 10:00:00,0.0023063807488369063,1.0,2.0
660.0,833.0,2024-06-23 11:00:00,0.002622835529435493,2.0,2.0
850.0,992.0,2024-06-23 12:00:00,0.0019433250686234015,2.0,2.0
941.0,1002.0,2024-06-23 13:00:00,0.0035872560085126147,3.0,4.0
909.0,993.0,2024-06-23 14:00:00,0.0035716743070001015,3.0,4.0
892.0,985.0,2024-06-23 15:00:00,0.0038110521929618168,3.0,4.0
892.0,985.0,2024-06-23 16:00:00,0.002821380559854724,3.0,3.0
877.0,932.0,2024-06-23 17:00:00,0.002114250056664306,2.0,2.0
740.0,814.0,2024-06-23 18:00:00,0.0029480912114916258,2.0,2.0
499.0,549.0,2024-06-23 19:00:00,0.0024151085997302603,1.0,1.0
399.0,487.0,2024-06-23 20:00:00,0.0014650772302672536,1.0,1.0
253.0,333.0,2024-06-23 21:00:00,0.0012607285803372884,0.0,0.0
209.0,271.0,2024-06-23 22:00:00,0.003231033248840614,1.0,1.0
209.0,271.0,2024-06-23 23:00:00,0.003389060934637407,1.0,1.0
31.0,29.0,2024-06-24 00:00:00,0.0027433176008357127,0.0,0.0
31.0,29.0,2024-06-24 01:00:00,0.001717889734849882,0.0,0.0
25.0,25.0,2024-06-24 02:00:00,0.0021514579133790333,0.0,0.0
42.0,48.0,2024-06-24 03:00:00,0.0040997290392493285,0.0,0.0
91.0,103.0,2024-06-24 04:00:00,0.002352049658914358,0.0,0.0
166.0,199.0,2024-06-24 05:00:00,0.002680334110357546,0.0,1.0
237.0,327.0,2024-06-24 06:00:00,0.0032553365831678115,1.0,1.0
309.0,426.0,2024-06-24 07:00:00,0.001523783027331884,0.0,1.0
332.0,465.0,2024-06-24 08:00:00,0.00253973133920805,1.0,1.0
419.0,564.0,2024-06-24 09:00:00,0.0026590079107565064,1.0,1.0
467.0,646.0,2024-06-24 10:00:00,0.0024776741441852206,1.0,2.0
546.0,644.0,2024-06-24 11:00:00,0.003117754928458789,2.0,2.0
612.0,640.0,2024-06-24 12:00:00,0.002951788494197388,2.0,2.0
646.0,623.0,2024-06-24 13:00:00,0.002549020152622493,2.0,2.0
700.0,646.0,2024-06-24 14:00:00,0.002703410493924345,2.0,2.0
708.0,653.0,2024-06-24 15:00:00,0.003108299750413599,2.0,2.0
751.0,685.0,2024-06-24 16:00:00,0.0018906777529388108,1.0,1.0
778.0,668.0,2024-06-24 17:00:00,0.0029013452558887595,2.0,2.0
681.0,588.0,2024-06-24 18:00:00,0.003879793962137152,3.0,2.0
611.0,527.0,2024-06-24 19:00:00,0.002052710761350005,1.0,1.0
500.0,435.0,2024-06-24 20:00:00,0.002578832090739219,1.0,1.0
262.0,266.0,2024-06-24 21:00:00,0.0027593892856721896,1.0,1.0
194.0,208.0,2024-06-24 22:00:00,0.0023803244992709146,0.0,0.0
164.0,192.0,2024-06-24 23:00:00,0.003505865449840921,1.0,1.0
28.0,23.0,2024-06-25 00:00:00,0.003083090318493368,0.0,0.0
28.0,23.0,2024-06-25 01:00:00,0.004208559025371304,0.0,0.0
22.0,18.0,2024-06-25 02:00:00,0.0020200598729528184,0.0,0.0
22.0,18.0,2024-06-25 03:00:00,0.0026253431815202247,0.0,0.0
100.0,107.0,2024-06-25 04:00:00,0.0024323492750903024,0.0,0.0
193.0,211.0,2024-06-25 05:00:00,0.0025605694278694265,0.0,1.0
237.0,261.0,2024-06-25 06:00:00,0.003834580038989117,1.0,1.0
312.0,388.0,2024-06-25 07:00:00,0.002158893948264543,1.0,1.0
365.0,482.0,2024-06-25 08:00:00,0.003144742610981706,1.0,2.0
419.0,584.0,2024-06-25 09:00:00,0.0026841831487355904,1.0,2.0
465.0,636.0,2024-06-25 10:00:00,0.0025900590655129497,1.0,2.0
538.0,651.0,2024-06-25 11:00:00,0.004058522199535077,2.0,3.0
629.0,621.0,2024-06-25 12:00:00,0.002921780163508116,2.0,2.0
629.0,621.0,2024-06-25 13:00:00,0.00418989854458952,3.0,3.0
657.0,631.0,2024-06-25 14:00:00,0.0027658449599323094,2.0,2.0
674.0,624.0,2024-06-25 15:00:00,0.0032109509303958825,2.0,2.0
749.0,659.0,2024-06-25 16:00:00,0.002265455314752228,2.0,1.0
659.0,539.0,2024-06-25 17:00:00,0.0021739435126596623,1.0,1.0
578.0,476.0,2024-06-25 18:00:00,0.002107900770260619,1.0,1.0
375.0,367.0,2024-06-25 19:00:00,0.004064712711533996,2.0,1.0
275.0,288.0,2024-06-25 20:00:00,0.0027962892931649966,1.0,1.0
261.0,298.0,2024-06-25 21:00:00,0.0022325160154740924,1.0,1.0
214.0,272.0,2024-06-25 22:00:00,0.0017359553197793928,0.0,0.0
214.0,272.0,2024-06-25 23:00:00,0.0023042579006392104,0.0,1.0
24.0,24.0,2024-06-26 00:00:00,0.003209675682809753,0.0,0.0
18.0,20.0,2024-06-26 01:00:00,0.0031263852530481833,0.0,0.0
18.0,20.0,2024-06-26 02:00:00,0.0018809726741611484,0.0,0.0
15.0,22.0,2024-06-26 03:00:00,0.0034009060268444693,0.0,0.0
34.0,48.0,2024-06-26 04:00:00,0.0025901827520137064,0.0,0.0
34.0,48.0,2024-06-26 05:00:00,0.0028719036104571305,0.0,0.0
174.0,203.0,2024-06-26 06:00:00,0.0025070369328714904,0.0,1.0
254.0,317.0,2024-06-26 07:00:00,0.002296908319126085,1.0,1.0
254.0,317.0,2024-06-26 08:00:00,0.00160449810420065,0.0,1.0
415.0,485.0,2024-06-26 09:00:00,0.002508999032372478,1.0,1.0
513.0,606.0,2024-06-26 10:00:00,0.0026323460217588857,1.0,2.0
513.0,606.0,2024-06-26 11:00:00,0.002283295652847204,1.0,1.0
606.0,632.0,2024-06-26 12:00:00,0.002781190746878933,2.0,2.0
632.0,612.0,2024-06-26 13:00:00,0.0017517164931175181,1.0,1.0
653.0,626.0,2024-06-26 14:00:00,0.0020034385220614234,1.0,1.0
718.0,658.0,2024-06-26 15:00:00,0.0018058244562555335,1.0,1.0
722.0,653.0,2024-06-26 16:00:00,0.001870100409401599,1.0,1.0
672.0,582.0,2024-06-26 17:00:00,0.0017196613206586673,1.0,1.0
598.0,527.0,2024-06-26 18:00:00,0.002090002645683879,1.0,1.0
516.0,424.0,2024-06-26 19:00:00,0.0023235897287539487,1.0,1.0
425.0,358.0,2024-06-26 20:00:00,0.0028785033348544867,1.0,1.0
327.0,297.0,2024-06-26 21:00:00,0.0025773699444386583,1.0,1.0
202.0,208.0,2024-06-26 22:00:00,0.0031544586942654947,1.0,1.0
202.0,208.0,2024-06-26 23:00:00,0.002893704709903565,1.0,1.0
32.0,27.0,2024-06-27 00:00:00,0.0018451203548110055,0.0,0.0
31.0,27.0,2024-06-27 01:00:00,0.004180914067989276,0.0,0.0
23.0,20.0,2024-06-27 02:00:00,0.002969168922753416,0.0,0.0
15.0,16.0,2024-06-27 03:00:00,0.004297037586440434,0.0,0.0
32.0,43.0,2024-06-27 04:00:00,0.002572023357911086,0.0,0.0
50.0,71.0,2024-06-27 05:00:00,0.003288604592044248,0.0,0.0
187.0,230.0,2024-06-27 06:00:00,0.0035801484741818483,1.0,1.0
265.0,350.0,2024-06-27 07:00:00,0.0027132455798629727,1.0,1.0
341.0,452.0,2024-06-27 08:00:00,0.0020215923926404484,1.0,1.0
460.0,637.0,2024-06-27 09:00:00,0.0015229180341429617,1.0,1.0
488.0,660.0,2024-06-27 10:00:00,0.003290770299452197,2.0,2.0
536.0,650.0,2024-06-27 11:00:00,0.003983184353249377,2.0,3.0
613.0,623.0,2024-06-27 12:00:00,0.002311971552268307,1.0,1.0
650.0,621.0,2024-06-27 13:00:00,0.0023778205752581455,2.0,1.0
707.0,629.0,2024-06-27 14:00:00,0.0009827102456211655,1.0,1.0
707.0,629.0,2024-06-27 15:00:00,0.0020797594459047047,1.0,1.0
720.0,622.0,2024-06-27 16:00:00,0.0023288046125051823,2.0,1.0
720.0,622.0,2024-06-27 17:00:00,0.002797963435389685,2.0,2.0
550.0,496.0,2024-06-27 18:00:00,0.003259808454256259,2.0,2.0
388.0,342.0,2024-06-27 19:00:00,0.0026910836824070843,1.0,1.0
388.0,342.0,2024-06-27 20:00:00,0.004620150623045448,2.0,2.0
256.0,261.0,2024-06-27 21:00:00,0.002208854693153132,1.0,1.0
237.0,249.0,2024-06-27 22:00:00,0.002341708973181319,1.0,1.0
237.0,249.0,2024-06-27 23:00:00,0.0019039663182306267,0.0,0.0
